"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 29 19:29:24 GMT 2023","Mon May 29 19:29:25 GMT 2023","238","","test_booker","","","","test_create_booking",""
"passed","Mon May 29 19:29:25 GMT 2023","Mon May 29 19:29:25 GMT 2023","251","","test_booker","","","","test_get_booking_by_id",""
"passed","Mon May 29 19:29:24 GMT 2023","Mon May 29 19:29:24 GMT 2023","301","","test_booker","","","","test_get_booking_ids",""
"passed","Mon May 29 19:29:25 GMT 2023","Mon May 29 19:29:25 GMT 2023","257","","test_booker","","","","test_create_booking_with_bad_request",""
"passed","Mon May 29 19:29:25 GMT 2023","Mon May 29 19:29:26 GMT 2023","503","","test_booker","","","","test_update_booking",""
